question_id	poll_id	cycle	state	pollster_id	pollster	sponsor_ids	sponsors	partisan	display_name	pollster_rating_id	pollster_rating_name	fte_grade	sample_size	population	population_full	methodology	office_type	seat_number	start_date	end_date	sponsor_candidate	tracking	nationwide_batch	created_at	notes	url	stage	dem	rep	ind
99944	58773	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3003	rv	rv	Online	U.S. House		7/27/2019	7/30/2019		TRUE	FALSE	7/31/2019 8:55		https://docs.google.com/spreadsheets/d/e/2PACX-1vQxQqp231eWGYqnZAFClD-Sxg7lU7oM-o3Zp3byNv_qIPb7Z_bIz6CdFzLD9aXSinHgOFOASB97s9oO/pubhtml/sheet?headers=false&gid=0	general	42	36	
99951	58777	2020		568	YouGov	352	Economist		YouGov	391	YouGov	B	1101	rv	rv	Online	U.S. House		7/27/2019	7/30/2019			FALSE	7/31/2019 9:40		https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hash0nbry8/econTabReport.pdf	general	48	37	
99851	58754	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3002	rv	rv	Online	U.S. House		7/26/2019	7/29/2019		TRUE	FALSE	7/30/2019 8:06		https://docs.google.com/spreadsheets/d/e/2PACX-1vSVsvX3--DtqTSWUqoNcPgORhMnu6nPux4-MnGuzWY6g0Gia7lRkDoBfdvafkborrVdYZreDnYU_NxV/pubhtml/sheet?headers=false&gid=0	general	42	36	
124125	66591	2020		552	Winston Group	1312	Winning the Issues		Winston Group	385	Winston Group	B/C	1000	rv	rv	Live Phone	U.S. House		7/27/2019	7/28/2019			FALSE	5/29/2020 13:11		https://www.winningtheissues.org/wp-content/uploads/2019/10/Winning-the-Issues-July-I-2019-National-Survey.pdf	general	49	41	
99938	58772	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		7/25/2019	7/28/2019		TRUE	FALSE	7/30/2019 16:57		https://scottrasmussen.com/toplines-congressional-ballot/	general	42	35	
100054	58778	2020		294	McLaughlin & Associates				McLaughlin & Associates	203	McLaughlin & Associates	C/D	1000	lv	lv	Online	U.S. House		7/23/2019	7/28/2019			FALSE	7/31/2019 10:19		https://mclaughlinonline.com/pols/wp-content/uploads/2019/07/National-Monthly-Omnibus-July-Release-1.pdf	general	47	43	
99848	58758	2020		1189	Morning Consult	5,381,086	Politico | Hollywood Reporter		Morning Consult	218	Morning Consult	B/C	1994	rv	rv	Online	U.S. House		7/25/2019	7/27/2019			FALSE	7/30/2019 0:28		https://morningconsult.com/wp-content/uploads/2019/07/190745_crosstabs_POLITICO_RVs_v1_JB.pdf	general	42	38	
99937	58771	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		7/24/2019	7/27/2019		TRUE	FALSE	7/30/2019 16:57		https://scottrasmussen.com/toplines-congressional-ballot/	general	42	36	
99784	58741	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3001	rv	rv	Online	U.S. House		7/23/2019	7/26/2019		TRUE	FALSE	7/27/2019 8:34		https://docs.google.com/spreadsheets/d/e/2PACX-1vRKiAZdw8FBDfXDwa4kFqYJEjYZm99I5K0EoY57Ia65Xhvs8nBw9F-r673ABd2sIPzc0dDVmX4VV7y_/pubhtml/sheet?headers=false&gid=0	general	43	36	
99783	58742	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	7016	rv	rv	Online	U.S. House		7/19/2019	7/26/2019		TRUE	FALSE	7/27/2019 8:34		https://docs.google.com/spreadsheets/d/e/2PACX-1vS2NO-G4CF6Ze7XzUFdPexEicE4FVPOrSbggLpbakwhvRNYetySTY88jbqk99TSLaA5xC6BhmjXPbEX/pubhtml/sheet?headers=false&gid=0	general	42	36	
99775	58736	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3012	rv	rv	Online	U.S. House		7/22/2019	7/25/2019		TRUE	FALSE	7/26/2019 9:33		https://docs.google.com/spreadsheets/d/e/2PACX-1vT_3GEOT0yyrN-3_iRYaQlFTJkAN_yV47ApOtzBFoMBiBKe6qHgeYp0JmRfhqimrTbXq3OEFjiv86Hm/pubhtml/sheet?headers=false&gid=0	general	42	37	
99732	58730	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3012	rv	rv	Online	U.S. House		7/21/2019	7/24/2019		TRUE	FALSE	7/25/2019 8:30		https://docs.google.com/spreadsheets/d/e/2PACX-1vSCzcEH3JXjuUhQVclq8_jDDr_aST6OCfZdYvXoy3Ll2xvNDxyYGbdYPKQHP7GAA3AIijom0bGn-_ri/pubhtml/sheet?headers=false&gid=0	general	41	37	
99647	58726	2020		568	YouGov	352	Economist		YouGov	391	YouGov	B	1212	rv	rv	Online	U.S. House		7/21/2019	7/23/2019			FALSE	7/24/2019 9:11		https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n0eqovafro/econTabReport.pdf	general	47	40	
99642	58724	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3015	rv	rv	Online	U.S. House		7/20/2019	7/23/2019		TRUE	FALSE	7/24/2019 8:50		https://docs.google.com/spreadsheets/d/e/2PACX-1vRfgF74KxGWp7cIndFx3d9JNbsndD4UzlXJQNSie5XcsJdjH4W8naeIBvnwq3HDyhLfILZxeByoGu9t/pubhtml/sheet?headers=false&gid=0	general	41	37	
99582	58708	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3004	rv	rv	Online	U.S. House		7/19/2019	7/22/2019		TRUE	FALSE	7/23/2019 8:12		https://scottrasmussen.com/toplines-congressional-ballot/	general	42	36	
99615	58719	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		7/18/2019	7/21/2019		TRUE	FALSE	7/23/2019 13:10		https://scottrasmussen.com/toplines-congressional-ballot/	general	42	36	
99614	58718	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		7/17/2019	7/20/2019		TRUE	FALSE	7/23/2019 13:10		https://scottrasmussen.com/toplines-congressional-ballot/	general	43	36	
99525	58704	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		7/16/2019	7/19/2019		TRUE	FALSE	7/22/2019 8:27		https://scottrasmussen.com/toplines-congressional-ballot/	general	43	36	
99475	58688	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3003	rv	rv	Online	U.S. House		7/15/2019	7/18/2019		TRUE	FALSE	7/19/2019 8:23		https://docs.google.com/spreadsheets/d/e/2PACX-1vRXRzLtMIvQjYCAC8PP0u6NrQfXsF0syKFf5deeEQQov163GblxfLw9WBlttNhDPBGxJU3j8emmO1xh/pubhtml/sheet?headers=false&gid=0	general	43	36	
99468	58683	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3003	rv	rv	Online	U.S. House		7/14/2019	7/17/2019		TRUE	FALSE	7/18/2019 9:11		https://docs.google.com/spreadsheets/d/e/2PACX-1vTRCFalpwEOAUgvB298g3uFrSzaDtQJ3pKGETqtjo4g3ooQA03jY_e0_5d7zVebj9xL1NWODTLSkcvX/pubhtml/sheet?headers=false&gid=0	general	42	36	
99379	58677	2020		568	YouGov	352	Economist		YouGov	391	YouGov	B	1149	rv	rv	Online	U.S. House		7/14/2019	7/16/2019			FALSE	7/17/2019 9:49		https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xj7rpmvws8/econTabReport.pdf	general	47	40	
99373	58673	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		7/13/2019	7/16/2019		TRUE	FALSE	7/17/2019 9:28		https://docs.google.com/spreadsheets/d/e/2PACX-1vSV1OR95pvMPAKs6_yuiBAzPg6lV96uKTQ5exqg4Njw9tx_Lyp5FYz0LlMs05nAHLSi75SXflUZeMkl/pubhtml/sheet?headers=false&gid=0	general	41	37	
99331	58663	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3003	rv	rv	Online	U.S. House		7/12/2019	7/15/2019		TRUE	FALSE	7/16/2019 9:10		https://docs.google.com/spreadsheets/d/e/2PACX-1vRQ5b96NLZNyEn4IKHs8w-9Qpkc2mjGi1SWDqnJOYAVBrJESjNJ014blZerpqZhV_uanUdXfc8WpgQX/pubhtml/sheet?headers=false&gid=0	general	42	37	
99366	58672	2020		1189	Morning Consult	538	Politico		Morning Consult	218	Morning Consult	B/C	1984	rv	rv	Online	U.S. House		7/12/2019	7/14/2019			FALSE	7/16/2019 16:54		https://morningconsult.com/wp-content/uploads/2019/07/190719_crosstabs_POLITICO_RVs_v2_JB.pdf	general	44	35	
99337	58669	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		7/11/2019	7/14/2019		TRUE	FALSE	7/16/2019 10:59		https://scottrasmussen.com/toplines-congressional-ballot/	general	41	36	
99336	58668	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		7/10/2019	7/13/2019		TRUE	FALSE	7/16/2019 10:59		https://scottrasmussen.com/toplines-congressional-ballot/	general	42	35	
99303	58653	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3002	rv	rv	Online	U.S. House		7/9/2019	7/12/2019		TRUE	FALSE	7/13/2019 10:08		https://docs.google.com/spreadsheets/d/e/2PACX-1vRwA_gxnFCaktk1coF9fp8qT8YI-GsZQq3zE0-8nEr8WhpOS2ydqx3CLeqlHaJvyyUECxDGzhBEQrdL/pubhtml/sheet?headers=false&gid=0	general	41	36	
99302	58654	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	7009	rv	rv	Online	U.S. House		7/5/2019	7/12/2019		TRUE	FALSE	7/13/2019 10:08		https://docs.google.com/spreadsheets/d/e/2PACX-1vTvySpvA7DblRQGbME_Bby0mOyAKKQpYTxPqAmW0Qb-ymP87mE_AL0PnTiWIG3jn9K4blPYJlXVXq8p/pubhtml/sheet?headers=false&gid=0	general	42	35	
99295	58647	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3003	rv	rv	Online	U.S. House		7/8/2019	7/11/2019		TRUE	FALSE	7/12/2019 9:47		https://docs.google.com/spreadsheets/d/e/2PACX-1vRReIoinaCM8aQFa4eDoXAcFYj-iO5-0bODQ22i8W0-UYa6Iuchs6dZGBZpWAEEfTsHU9wk4YlwlmK6/pubhtml/sheet?headers=false&gid=0	general	41	35	
99284	58638	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3005	rv	rv	Online	U.S. House		7/7/2019	7/10/2019		TRUE	FALSE	7/11/2019 11:02		https://docs.google.com/spreadsheets/d/e/2PACX-1vQskNTuQMPzS1SO5D2aUHbs375tZnMWkErRKK8jA9EjZVk9lvoCKDlSdC5V9T-l4qwQApnUJPS1aIcM/pubhtml/sheet?headers=false&gid=0	general	42	35	
99218	58637	2020		568	YouGov	352	Economist		YouGov	391	YouGov	B	1140	rv	rv	Online	U.S. House		7/7/2019	7/9/2019			FALSE	7/10/2019 17:19		https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/al25duedar/econTabReport.pdf	general	47	38	
99219	58633	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3006	rv	rv	Online	U.S. House		7/6/2019	7/9/2019		TRUE	FALSE	7/10/2019 17:19		https://docs.google.com/spreadsheets/d/e/2PACX-1vQYhlZ789QMjDNDGSs5THP1OiijOqLHiNoaEb5rCrsP6exiuxecpFHkre-ZONzyosSH0YNcUlqA36sy/pubhtml/sheet?headers=false&gid=0	general	42	35	
99085	58622	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3006	rv	rv	Online	U.S. House		7/5/2019	7/8/2019		TRUE	FALSE	7/9/2019 8:37		https://docs.google.com/spreadsheets/d/e/2PACX-1vRdsyUsWuyHsbLvuzMJn9U88bYmW29KDj9zVfwV0_1xSlKQc2dW0gktCKlHBUPG1y-HeVKVmGkusmWr/pubhtml/sheet?headers=false&gid=0	general	42	36	
99108	58628	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		7/4/2019	7/7/2019		TRUE	FALSE	7/9/2019 16:24		https://scottrasmussen.com/toplines-congressional-ballot/	general	42	36	
99107	58627	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		7/3/2019	7/6/2019		TRUE	FALSE	7/9/2019 16:24		https://scottrasmussen.com/toplines-congressional-ballot/	general	42	36	
99065	58612	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3002	rv	rv	Online	U.S. House		7/2/2019	7/5/2019		TRUE	FALSE	7/7/2019 11:38		https://docs.google.com/spreadsheets/d/e/2PACX-1vT99aymxeMY2tB1rXcenvt80eHFu8kMTLwHUIQ1LkIt_Zuy5HmfI8hP0s5yZ2auQDIGBNwpeFz2F3TR/pubhtml/sheet?headers=false&gid=0	general	43	36	
99080	58619	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		7/1/2019	7/4/2019		TRUE	FALSE	7/8/2019 11:35		https://scottrasmussen.com/toplines-congressional-ballot/	general	43	36	
99064	58611	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		6/30/2019	7/3/2019		TRUE	FALSE	7/7/2019 11:38		https://docs.google.com/spreadsheets/d/e/2PACX-1vQP70PcC-J_VzSHXPsuuIhJigbS2VTS5REQTtKnLPTxAYnijMLspjZNZvc8XEwFUq-quyf5UdWtSHqW/pubhtml/sheet?headers=false&gid=0	general	43	36	
98945	58606	2020		568	YouGov	352	Economist		YouGov	391	YouGov	B	1265	rv	rv	Online	U.S. House		6/30/2019	7/2/2019			FALSE	7/3/2019 9:25		https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4ggh3e3308/econTabReport.pdf	general	48	39	
98933	58599	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		6/29/2019	7/2/2019		TRUE	FALSE	7/3/2019 8:17		https://docs.google.com/spreadsheets/d/e/2PACX-1vSv0YQ40erAZY8FLU0llG4LsUEhSg-CNiaEgnQuwLlN65mt7T3ZSOAT4CCl-QUBbTQ7QOHn74XNWJG4/pubhtml/sheet?headers=false&gid=0	general	43	36	
98826	58590	2020		1189	Morning Consult	538	Politico		Morning Consult	218	Morning Consult	B/C	1472	rv	rv	Online	U.S. House		6/29/2019	7/1/2019			FALSE	7/2/2019 0:51		https://morningconsult.com/wp-content/uploads/2019/07/190675_crosstabs_POLITICO_RVs_v2_BH.pdf	general	45	35	
98907	58582	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3002	rv	rv	Online	U.S. House		6/28/2019	7/1/2019		TRUE	FALSE	7/2/2019 8:17		https://docs.google.com/spreadsheets/d/e/2PACX-1vQTXWKuFPi5tu-0Ctm5YtaxX-u_e3jezOaGrAotO2dtHVRTogPNwIh6Pcc7AHYYdUA6iSgAxbYuDrkh/pubhtml/sheet?headers=false&gid=0	general	41	36	
124124	66590	2020		552	Winston Group	1312	Winning the Issues		Winston Group	385	Winston Group	B/C	1000	rv	rv	Live Phone	U.S. House		6/29/2019	6/30/2019			FALSE	5/29/2020 13:11		https://www.winningtheissues.org/wp-content/uploads/2019/10/Winning-the-Issues-June-II-2019-National-Survey.pdf	general	46	41	
98741	58579	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		6/27/2019	6/30/2019		TRUE	FALSE	7/1/2019 13:07		https://scottrasmussen.com/toplines-congressional-ballot/	general	42	35	
98740	58578	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		6/26/2019	6/29/2019		TRUE	FALSE	7/1/2019 13:07		https://scottrasmussen.com/toplines-congressional-ballot/	general	42	36	
98660	58571	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3001	rv	rv	Online	U.S. House		6/25/2019	6/28/2019		TRUE	FALSE	6/29/2019 9:17		https://docs.google.com/spreadsheets/d/e/2PACX-1vQI3jNPKs3U-nmejVAc5hjHkq-HIlzztDn5txK2TBdsJWFVa3embB238Uahm9O4otr8kEYZsXNtNzBd/pubhtml/sheet?headers=false&gid=0	general	42	36	
98659	58569	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	7008	rv	rv	Online	U.S. House		6/21/2019	6/28/2019		TRUE	FALSE	6/29/2019 9:17		https://docs.google.com/spreadsheets/d/e/2PACX-1vT12PR4IzbCmCROYJg4U-se6bt7KrZvEefdkh79Kt684UpR8tBynDNbAj-mbKjxQ7v19nfq5Fu1BGtP/pubhtml/sheet?headers=false&gid=0	general	42	36	
98595	58563	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3003	rv	rv	Online	U.S. House		6/24/2019	6/27/2019		TRUE	FALSE	6/28/2019 8:35		https://docs.google.com/spreadsheets/d/e/2PACX-1vRkPptbV0ba4dGhjNIQU7EXPStsji01bSGou5Otd-3Bo9Y2SHM0vt1IOAn8RhEJjMUQLMXsmGbBNSwz/pubhtml/sheet?headers=false&gid=0	general	42	36	
98578	58556	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3003	rv	rv	Online	U.S. House		6/23/2019	6/26/2019		TRUE	FALSE	6/27/2019 8:19		https://docs.google.com/spreadsheets/d/e/2PACX-1vTevJbRwm1uLvVxQpjD4z-a8zKq1upMHWQX1G_Ym9Ey6M2kWN_HBv9QgX2zJUmXXu08O3VwFyFl4kjB/pubhtml/sheet?headers=false&gid=0	general	42	36	
98456	58545	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3004	rv	rv	Online	U.S. House		6/22/2019	6/25/2019		TRUE	FALSE	6/26/2019 8:24		https://docs.google.com/spreadsheets/d/e/2PACX-1vQPNVnc-afOKgTv-8OsC4PDrH4ktI9Li_EQGRgimfnYKdkV45oey9R47XSoM4sdMeiCSo2RUiyXXNDf/pubhtml/sheet?headers=false&gid=0	general	42	36	
98461	58550	2020		568	YouGov	352	Economist		YouGov	391	YouGov	B	1111	rv	rv	Online	U.S. House		6/22/2019	6/25/2019			FALSE	6/26/2019 9:07		https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf	general	46	40	
98290	58531	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3005	rv	rv	Online	U.S. House		6/21/2019	6/24/2019		TRUE	FALSE	6/25/2019 8:07		https://docs.google.com/spreadsheets/d/e/2PACX-1vSOEpMeWW-Qt48PqdnRi8pFKaGjTmJmWH0L6p2vO-XbuRELcrs9zhQUvoqgka7IX71DkaLMe_R20KNk/pubhtml/sheet?headers=false&gid=0	general	42	36	
98288	58533	2020		1189	Morning Consult	538	Politico		Morning Consult	218	Morning Consult	B/C	1991	rv	rv	Online	U.S. House		6/21/2019	6/24/2019			FALSE	6/25/2019 0:11		https://morningconsult.com/wp-content/uploads/2019/06/190659_crosstabs_POLITICO_RVs_v1_JB-LJCEodPbT3.pdf	general	44	38	
98563	58554	2020		294	McLaughlin & Associates				McLaughlin & Associates	203	McLaughlin & Associates	C/D	1000	lv	lv	Online	U.S. House		6/18/2019	6/24/2019			FALSE	6/26/2019 10:43		https://mclaughlinonline.com/pols/wp-content/uploads/2019/06/National-Monthly-Omnibus-June-Release.pdf	general	46	47	
98235	58529	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		6/20/2019	6/23/2019		TRUE	FALSE	6/24/2019 13:02		https://scottrasmussen.com/toplines-congressional-ballot/	general	41	36	
98234	58528	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		6/19/2019	6/22/2019		TRUE	FALSE	6/24/2019 13:02		https://scottrasmussen.com/toplines-congressional-ballot/	general	42	36	
98217	58521	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3001	rv	rv	Online	U.S. House		6/18/2019	6/21/2019		TRUE	FALSE	6/22/2019 10:40		https://docs.google.com/spreadsheets/d/e/2PACX-1vSO7rKiugHth1KjrzeaBEr0tTfdrGZxy2K0BxPYivffClRIEJCwC_PZiuJNgIXdjwPLJBOCI6bEObL3/pubhtml/sheet?headers=false&gid=0	general	42	36	
98218	58523	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	7007	rv	rv	Online	U.S. House		6/14/2019	6/21/2019		TRUE	FALSE	6/22/2019 10:40		https://docs.google.com/spreadsheets/d/e/2PACX-1vQ2ILwa-vaS7ND0hDL1PiIwIvc60Skzs2FMIB-oZqrbmg3Uxz1oMfBnmtaMxSOpoeqPnV-5Yw_qIHsv/pubhtml/sheet?headers=false&gid=0	general	42	36	
98207	58515	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3003	rv	rv	Online	U.S. House		6/17/2019	6/20/2019		TRUE	FALSE	6/21/2019 8:51		https://docs.google.com/spreadsheets/d/e/2PACX-1vTttoUQVLi2X1--Sy8RZS80lM3mO-yLL7goDpRW-RNGQQUX3dXcA8-IDVv6GkhUKNH0SwcV1t1oZAQH/pubhtml/sheet?headers=false&gid=0	general	43	36	
124123	66589	2020		552	Winston Group	1312	Winning the Issues		Winston Group	385	Winston Group	B/C	1000	rv	rv	Live Phone	U.S. House		6/17/2019	6/19/2019			FALSE	5/29/2020 13:11		https://www.winningtheissues.org/wp-content/uploads/2019/08/Winning-the-Issues-June-I-2019-Survey.pdf	general	49	40	
98181	58508	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3004	rv	rv	Online	U.S. House		6/16/2019	6/19/2019		TRUE	FALSE	6/20/2019 9:00		https://docs.google.com/spreadsheets/d/e/2PACX-1vSxM4wBb6xl0z5fLTUMV_eV2zmvXsc6ulrWLvMpH-pR4Eq6wTFoOSsE7-6fjcdSWw0Joi8Dx7IhhY29/pubhtml/sheet?headers=false&gid=0	general	43	36	
98090	58498	2020		568	YouGov	352	Economist		YouGov	391	YouGov	B	1202	rv	rv	Online	U.S. House		6/16/2019	6/18/2019			FALSE	6/19/2019 9:16		https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf	general	47	39	
98088	58490	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3006	rv	rv	Online	U.S. House		6/15/2019	6/18/2019		TRUE	FALSE	6/19/2019 9:16		https://docs.google.com/spreadsheets/d/e/2PACX-1vRzKbmA6zDEJQnyGxiClUg5vqU_nrpyDsbB7f01aAP8r3txdJZfn2-TE4Aw4o-Zh-ATTmLwmDHCTa4P/pubhtml/sheet?headers=false&gid=0	general	41	35	
98048	58475	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3004	rv	rv	Online	U.S. House		6/14/2019	6/17/2019		TRUE	FALSE	6/18/2019 8:31		https://docs.google.com/spreadsheets/d/e/2PACX-1vTS6Yo7eAzcLAOYzGuotB6VwKOEMwpPHAYp1TUmSn_ZwSyEyh0gqM9E5FqQeAqUKRdTbt4EfwJ3mOSX/pubhtml/sheet?headers=false&gid=0	general	41	35	
98089	58496	2020		1189	Morning Consult	538	Politico		Morning Consult	218	Morning Consult	B/C	1992	rv	rv	Online	U.S. House		6/14/2019	6/16/2019			FALSE	6/19/2019 9:16		https://morningconsult.com/wp-content/uploads/2019/06/190634_crosstabs_POLITICO_RVs_BJrUQMOZQi.pdf	general	43	37	
98065	58487	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		6/13/2019	6/16/2019		TRUE	FALSE	6/18/2019 13:05		https://scottrasmussen.com/toplines-congressional-ballot/	general	41	37	
98064	58486	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		6/12/2019	6/15/2019		TRUE	FALSE	6/18/2019 13:05		https://scottrasmussen.com/toplines-congressional-ballot/	general	42	37	
97920	58462	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3004	rv	rv	Online	U.S. House		6/11/2019	6/14/2019		TRUE	FALSE	6/15/2019 9:15		https://docs.google.com/spreadsheets/d/e/2PACX-1vSr1DI2MCXANQwrbGuzkQDgRyBYeqVh85F04p75UIpc351fs08HwwvZh8Bq6vqepPZ3X96GOsiPYY7v/pubhtml/sheet?headers=false&gid=0	general	43	37	
97921	58463	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	7012	rv	rv	Online	U.S. House		6/7/2019	6/14/2019		TRUE	FALSE	6/15/2019 9:15		https://docs.google.com/spreadsheets/d/e/2PACX-1vTEY9VskGem6gkJsCSHiWVzKQq4Jte8MSvrVbto-euLuICKIqMALRaRIQgbGfA8Nx8pBk13j42F88lM/pubhtml/sheet?headers=false&gid=0	general	42	36	
97906	58448	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3004	rv	rv	Online	U.S. House		6/10/2019	6/13/2019		TRUE	FALSE	6/14/2019 8:19		https://docs.google.com/spreadsheets/d/e/2PACX-1vSDhGc94VegikQUG1ZPWaETq0xpU-VlGMXXjjPoo9rPdUmLYsi3aJ_o4h1WQu7zY3vHcvd5KS3hz3Sp/pubhtml/sheet?headers=false&gid=0	general	42	36	
